,Region,Pack_Size,Commodity,Organic_new1,Low_Price,High_Price,HEB_Price_Gallon,year,month,day,Store_Demand_Rand_NORMDIST
8464,2,1,1,0,2.5,3.99,3.45,4,10,17,7.963823949475749
8734,5,5,1,0,1.67,2.5,2.39,5,0,19,8.500098193829366
7280,4,6,1,0,1.5,2.5,2.06,4,1,25,8.692423130323984
8985,3,1,1,0,3.0,3.99,3.77,5,2,16,7.964776506386683
288,1,1,1,0,4.49,5.49,5.35,2,4,15,8.171050416802855
12794,3,8,2,1,3.79,4.29,4.08,3,8,24,8.518070199012916
11120,2,8,2,0,2.48,2.48,2.48,3,5,4,8.207025067792525
360,3,6,1,0,2.49,3.0,2.79,2,5,12,8.849099262023904
3369,1,1,1,0,3.99,3.99,3.99,2,10,13,8.222233224229775
3245,2,0,0,1,3.99,3.99,3.99,2,8,18,7.9970263653418705
7531,1,6,1,0,1.25,2.5,2.2,4,4,12,8.60749326371446
10906,6,8,2,1,3.99,4.49,4.22,3,2,19,8.525962125923456
2918,3,0,0,0,1.5,3.5,1.78,2,4,15,8.231247630790694
9255,6,3,1,0,4.99,7.99,5.91,5,4,11,8.365304844090092
3801,2,2,1,0,1.99,1.99,1.99,3,2,12,8.535694772418594
5507,6,0,0,0,2.0,3.49,2.6,0,5,28,7.676650810160595
11425,1,8,2,0,1.25,1.25,1.25,3,8,24,8.437907434014186
13652,6,7,2,0,1.89,2.99,2.28,1,7,22,8.528103679951542
12868,5,8,2,1,3.99,3.99,3.99,3,9,22,8.463605839027352
5321,3,1,1,0,4.99,4.99,4.99,0,2,22,7.737810287609242
2980,5,0,0,0,2.49,3.5,3.18,2,5,12,8.178209056874367
577,4,0,0,0,2.97,3.99,3.6,2,8,18,7.900094323706091
4836,4,6,1,0,1.48,2.99,2.31,3,9,1,8.584305380842535
6683,2,0,0,0,2.99,3.99,3.5,0,10,29,8.1417844044678
2724,6,6,1,0,1.49,2.5,1.94,2,1,6,8.58742591165311
13568,3,7,2,1,5.0,5.0,5.0,1,5,13,8.677010206173462
12948,2,8,2,1,3.99,3.99,3.99,3,10,26,8.293759859244405
1272,2,5,1,1,3.99,3.99,3.99,3,3,2,8.738885780253982
2140,3,0,0,0,2.29,3.99,3.72,3,8,24,8.099665649966203
7571,1,2,1,0,2.0,3.48,2.62,4,4,19,8.637864384164766
14773,3,7,2,0,1.99,1.99,1.99,4,9,27,8.522344933143156
2466,5,5,1,0,1.79,3.5,1.82,3,10,26,8.565865222421813
2160,1,6,1,0,1.98,2.5,2.09,3,8,24,8.546070686071829
3268,3,1,1,0,4.99,4.99,4.99,2,9,2,7.97918904546147
13848,1,8,2,0,0.99,1.88,1.74,0,10,29,8.71349627271862
9378,2,5,1,0,1.77,2.99,2.25,5,5,15,8.754921789391837
5022,4,6,1,1,3.5,3.5,3.5,3,10,5,8.509214245527039
11047,1,8,2,1,2.99,4.39,4.29,3,0,8,8.568871313204129
10035,5,0,0,0,2.99,3.99,2.99,5,9,26,7.8437005930495225
15480,6,8,2,0,2.5,2.5,2.5,5,7,17,8.259578564015806
12525,1,7,2,0,1.5,4.98,2.87,3,5,18,8.537430484001879
8274,6,3,1,0,4.99,7.99,5.84,4,9,6,8.382658087064458
12092,3,7,2,0,2.99,2.99,2.99,2,11,25,8.622361612810572
659,1,1,1,0,4.49,4.49,4.49,2,9,16,7.833456623357533
2550,1,2,1,0,2.49,3.0,2.66,3,11,10,8.209089797915416
14534,3,4,2,1,1.0,1.0,1.0,4,6,28,8.20400897798963
4053,6,2,1,0,3.0,4.99,4.2,3,4,0,8.583115157924597
13236,1,7,2,1,5.95,5.95,5.95,0,7,23,8.611908473511473
6091,6,0,0,0,2.49,2.49,2.5,1,3,18,8.091736914102093
7728,3,0,0,1,5.79,5.79,5.79,4,5,16,7.954756690373947
8510,6,6,1,0,1.66,3.49,1.82,4,10,24,8.746989125609065
3993,6,5,1,0,1.99,2.99,2.86,3,3,23,8.750374822674878
15143,4,7,2,0,3.49,4.99,4.06,5,3,13,8.662828850274543
4681,4,5,1,0,1.5,2.88,2.14,3,8,3,8.7558405405914
15560,2,8,2,0,2.5,2.5,2.5,5,8,14,8.364569467087437
12658,2,7,2,1,5.69,5.69,5.69,3,7,6,8.288228033705957
9542,4,0,0,0,2.99,2.99,2.99,5,6,20,8.221134401099771
838,5,5,1,0,1.67,3.49,1.88,2,11,25,8.537410704493437
12751,4,7,2,0,1.99,2.5,2.41,3,8,10,8.541060471865775
15445,5,8,2,1,3.5,4.49,3.72,5,7,10,8.516701708591627
949,2,2,1,0,3.99,3.99,3.99,3,0,29,8.319530130987028
7633,6,3,1,0,6.99,6.99,6.99,4,5,2,8.383417314861084
5641,5,5,1,0,1.5,3.0,2.24,0,7,23,8.756298006443075
6387,5,1,1,0,3.99,3.99,3.99,1,7,22,8.135327308116707
11551,5,4,2,1,1.0,1.0,1.0,3,10,5,8.13934198528208
14977,5,8,2,1,3.99,3.99,3.99,5,0,26,8.430769273591888
10077,6,5,1,0,1.67,3.49,1.73,5,10,2,8.632328319152315
7579,1,0,0,0,1.0,2.99,1.25,4,4,26,8.130228752034894
14261,6,7,2,0,1.99,2.29,2.13,4,3,28,8.614633620384616
6193,6,1,1,0,2.99,2.99,2.99,1,4,30,7.892006644268109
8601,4,5,1,0,1.49,3.0,2.65,4,11,15,8.7470374783638
5661,4,2,1,0,2.89,2.99,2.97,0,7,23,8.225529738395181
8961,4,2,1,0,2.49,2.49,2.5,5,2,9,8.575306824480638
8086,6,0,0,0,1.79,2.49,2.39,4,7,25,8.202338449812775
7198,6,1,1,0,2.88,3.49,2.94,4,2,10,8.027837602479053
812,4,3,1,0,7.99,7.99,7.99,2,11,11,8.513906468749775
15470,4,7,2,1,3.99,3.99,3.99,5,7,3,8.576247233446537
387,3,5,1,0,1.66,2.99,2.91,2,5,26,8.67447703353459
8737,2,1,1,0,3.69,4.49,3.92,5,0,19,8.085606619257035
14229,6,8,2,1,3.98,4.49,4.21,4,3,7,8.441790231949271
11023,6,7,2,0,1.99,3.59,3.19,3,4,7,8.566847301356693
36,2,5,1,0,1.5,3.29,3.23,2,0,23,8.63742441094742
13114,4,7,2,0,1.97,3.5,2.63,0,4,17,8.534656932123472
2826,4,5,1,0,2.0,2.5,2.39,2,3,3,8.745625290678198
6644,5,0,0,1,4.59,4.59,4.59,1,11,26,7.67597654948854
2938,2,6,1,0,2.0,3.0,2.04,2,4,15,8.611967819376154
5922,2,5,1,0,1.99,3.59,2.38,1,1,7,8.675471619984597
14964,4,4,2,1,0.88,0.88,0.88,5,0,19,8.196801364876615
3334,5,1,1,0,5.99,5.99,5.99,2,9,30,7.731849306885163
3817,2,5,1,0,1.5,3.0,2.08,3,2,19,8.770892547111709
14255,6,8,2,0,1.98,1.98,1.98,4,3,28,8.470500925169967
13103,4,4,2,1,1.0,1.0,1.0,0,4,3,8.16220511447956
12222,2,7,2,0,2.5,3.49,2.89,3,2,5,8.610446732294859
3699,6,0,0,0,1.99,3.98,2.3,3,1,26,8.155782800804268
8945,2,1,1,0,3.99,3.99,3.99,5,2,9,8.141494650540592
9652,1,5,1,0,1.49,2.0,1.69,5,7,3,8.48526810547929
897,2,0,0,0,2.48,3.99,2.54,3,0,22,8.079549375635724
5733,6,0,0,1,3.99,4.49,4.15,0,8,20,8.165630432144086
11869,3,7,2,0,2.89,3.99,3.79,2,5,26,8.713519403808283
4494,5,2,1,0,2.99,2.99,2.99,3,6,23,8.517995592470687
1563,2,5,1,0,1.66,3.0,1.92,3,4,28,8.75961499418022
7781,5,0,0,0,3.0,3.5,3.21,4,5,23,8.079201486287444
14035,1,8,2,1,2.95,2.95,2.95,4,1,4,8.621488877506607
13152,5,7,2,1,4.97,4.99,4.99,0,5,28,8.435842769685076
653,6,0,0,0,3.59,4.99,4.44,2,9,16,8.15178717489622
6725,6,5,1,0,2.0,5.0,2.6,0,10,1,8.460575331169583
13862,5,7,2,1,5.99,5.99,5.99,0,10,29,8.50302470111757
12695,1,8,2,1,2.99,2.99,2.99,3,7,20,8.290466860789442
7603,6,6,1,0,1.77,3.0,2.97,4,4,26,8.6188066463732
15570,4,8,2,1,2.99,2.99,2.99,5,8,14,8.630525416087403
12901,6,7,2,0,1.99,2.78,2.3,3,10,5,8.69505179576084
14269,4,7,2,1,4.99,4.99,4.99,4,3,28,8.509558484422314
12467,0,8,2,1,3.29,3.29,0.0,3,4,28,8.485803407080363
7704,1,5,1,0,1.66,2.75,2.07,4,5,16,8.79303751135976
3539,5,0,0,0,2.5,3.0,2.96,3,0,22,8.170920887923009
8386,6,5,1,0,1.25,2.99,2.22,4,10,3,8.489118361376274
6757,2,5,1,0,1.67,3.99,2.46,0,10,15,8.672280542152343
10653,1,8,2,0,1.66,1.66,1.66,2,9,16,8.320807114834276
15400,0,8,2,1,3.79,3.79,0.0,5,6,20,8.433501671885757
11770,5,7,2,1,6.99,6.99,6.99,2,2,20,8.523742380225807
3590,4,2,1,0,4.49,4.49,4.49,3,0,29,8.641422603193796
12731,4,7,2,0,1.79,1.99,1.86,3,8,3,8.522264163148801
13637,3,8,2,1,2.99,3.49,3.25,1,7,8,8.533211051238435
10971,2,7,2,1,6.99,6.99,6.99,3,3,16,8.399704219851689
7239,5,1,1,0,1.88,1.88,1.88,4,2,24,7.791944278194175
2533,5,5,1,0,1.79,3.0,1.79,3,11,10,8.774728880468315
8115,3,0,0,0,2.88,3.99,3.54,4,8,8,8.205309400494272
6267,6,3,1,0,5.99,7.98,7.49,1,5,27,8.526958800006275
9295,2,0,0,1,5.0,5.0,5.0,5,4,18,7.989690465766095
4984,3,6,1,1,3.99,3.99,3.99,3,9,29,8.660608098226803
10295,6,3,1,0,5.99,8.99,6.6,5,11,14,8.645539211301557
4889,6,0,0,0,2.88,5.49,3.29,3,9,15,8.180719311716128
9640,5,2,1,0,4.29,4.99,4.61,5,7,10,8.578184473590888
6777,5,6,1,0,1.59,2.5,2.39,0,10,15,8.571902322534488
9502,1,6,1,1,2.99,3.49,3.27,5,6,6,8.734234425547172
470,5,6,1,0,1.49,3.0,2.41,2,6,24,8.589957155949962
1242,1,0,0,0,1.38,3.98,3.35,3,3,2,8.246692116647983
14002,3,4,2,1,0.75,1.0,0.78,4,0,21,8.116059134558627
15239,5,4,2,1,1.0,1.0,1.0,5,4,11,8.17771615741523
13629,1,7,2,0,1.78,2.5,2.01,1,7,8,8.454096001888045
2414,3,2,1,0,3.33,3.33,3.33,3,10,12,8.422271942138522
9707,4,6,1,0,1.69,2.5,2.15,5,7,17,8.599161841976045
2934,4,3,1,0,7.49,8.49,8.44,2,4,15,8.295673567658243
1939,6,5,1,0,1.88,2.5,2.14,3,7,13,8.645508861302549
7592,2,1,1,0,5.99,5.99,5.99,4,4,26,7.911110513717354
9881,3,6,1,0,0.99,2.5,1.24,5,8,21,8.669828876244337
5807,2,0,0,0,1.99,3.99,2.69,0,11,27,7.6824343388296485
7616,6,0,0,0,2.99,3.99,3.22,4,5,2,8.167312674840442
10640,1,8,2,0,1.75,1.75,1.75,2,9,2,8.351966348344112
14360,2,4,2,1,1.0,1.09,1.06,4,5,2,8.087143986825382
4888,5,0,0,0,3.0,3.49,3.09,3,9,15,7.8519248937600485
6635,6,3,1,0,6.49,8.99,7.93,1,11,26,8.433670197903982
3405,4,5,1,0,1.67,3.49,2.15,2,10,27,8.732887169565302
10886,5,7,2,0,2.99,2.99,2.99,3,2,12,8.582725294489807
2024,6,6,1,0,1.66,3.0,2.84,3,7,27,8.68260357079752
13790,2,7,2,0,2.99,2.99,2.99,1,11,12,8.684837101835555
13816,5,8,2,1,2.99,2.99,2.99,1,11,26,8.319829529915822
1754,2,0,0,0,2.5,3.99,3.86,3,6,9,8.015643667925293
4752,4,1,1,0,2.99,5.99,5.37,3,8,17,7.858854358441307
13421,4,8,2,1,2.99,2.99,2.99,1,1,21,8.648991437217703
11062,2,7,2,0,3.49,3.5,3.49,3,4,14,8.778738161730864
5769,1,6,1,1,3.59,3.59,3.59,0,9,4,8.652400488917667
13531,4,7,2,1,5.49,5.49,5.49,1,4,16,8.474546371494966
257,4,3,1,0,7.49,7.99,7.76,2,4,1,8.707733255806302
11667,2,7,2,0,3.49,4.19,4.07,2,0,9,8.650157705164704
9205,3,0,0,0,2.49,2.5,2.5,5,4,4,8.192515614292773
11410,3,8,2,0,1.25,1.25,1.25,3,8,17,8.513896916315035
3051,4,5,1,1,3.49,3.69,3.66,2,5,26,8.778527854690347
9882,4,6,1,0,1.48,2.99,2.0,5,8,21,8.602635449867329
12445,1,8,2,1,2.99,2.99,2.99,3,4,21,8.41180427370063
8719,4,2,1,0,2.99,2.99,2.99,5,0,12,8.412883864904655
7822,2,0,0,0,2.29,4.59,3.8,4,6,7,7.878970456265385
14678,5,7,2,0,2.29,2.69,2.39,4,8,22,8.730446525674196
10702,3,4,2,1,1.0,1.0,1.0,2,10,13,8.124907635496095
6890,4,6,1,1,3.49,3.99,3.84,4,0,7,8.539336342619597
668,6,3,1,0,5.99,9.49,9.4,2,9,16,8.637211368164946
1677,4,6,1,0,1.99,3.5,3.45,3,5,18,8.730587474701395
15777,2,8,2,1,2.99,3.79,3.64,5,11,7,8.580414290273234
15140,4,8,2,0,1.79,2.0,1.93,5,3,13,8.396374445137686
730,1,1,1,0,3.99,3.99,3.99,2,10,13,7.776109603459252
8584,2,2,1,0,3.99,3.99,3.99,4,11,8,8.378229867815206
11684,6,8,2,0,2.5,2.5,2.5,2,0,23,8.478011590453066
13838,3,8,2,1,2.99,2.99,2.99,0,5,14,8.501297682159489
15010,6,7,2,1,3.99,5.99,5.33,5,1,9,8.546614474688438
6231,1,3,1,0,5.0,5.0,5.0,1,5,13,8.457414151404514
1141,3,5,1,0,2.5,2.88,2.64,3,2,12,8.807907339503258
1897,2,0,0,0,2.99,3.49,3.25,3,7,6,8.090584661681818
9763,5,5,1,0,1.6,3.5,3.05,5,8,0,8.721332868093196
9189,1,6,1,0,1.88,3.0,1.98,5,3,27,8.656585093884146
3705,6,5,1,0,1.88,2.5,2.36,3,1,26,8.70513704957588
14908,3,7,2,1,4.99,4.99,4.99,4,11,22,8.570645677397296
9030,6,2,1,0,2.99,2.99,2.99,5,2,23,8.470029157498601
663,5,1,1,0,3.79,5.49,4.67,2,9,16,8.031748843107996
13368,5,4,2,1,1.0,1.0,1.0,1,0,10,8.089845320466267
6853,3,6,1,1,3.99,3.99,3.99,4,0,0,8.674831850484878
492,1,6,1,0,1.66,2.5,2.35,2,7,7,8.575877782200807
12554,0,7,2,1,5.49,5.49,0.0,3,5,25,8.556506104073744
10617,1,7,2,1,6.0,6.0,6.0,2,8,4,8.517299209118926
3307,6,3,1,0,5.99,9.49,7.02,2,9,16,8.24516752424057
6326,4,3,1,0,5.0,5.0,5.0,1,6,25,8.516998656808495
540,6,0,0,0,3.5,3.99,3.96,2,8,4,8.304249207058211
3341,2,6,1,0,1.99,3.99,3.46,2,9,30,8.528753310896306
228,2,3,1,0,7.49,8.99,7.61,2,3,17,8.21949785337061
2814,6,2,1,0,5.0,5.0,5.0,2,2,20,8.782691647324997
209,6,2,1,0,3.33,3.33,3.33,2,3,3,8.281547594195695
8808,6,3,1,0,4.99,5.99,5.76,5,1,2,8.395450091234197
13841,6,8,2,1,3.69,3.89,3.87,0,5,14,8.438838951179648
9267,1,6,1,1,3.5,3.5,3.5,5,4,11,8.718918006857196
14722,2,8,2,1,3.99,4.99,4.36,4,9,6,8.455379470385196
8023,3,6,1,0,0.97,2.99,2.72,4,7,11,8.712954397884463
10779,2,4,2,1,1.25,1.25,1.25,3,0,22,8.189685166921782
2848,6,2,1,0,3.33,3.33,3.33,2,3,3,8.608659663610965
9979,4,1,1,0,3.49,3.99,3.69,5,9,12,7.794190059234786
1399,5,1,1,0,3.49,3.79,3.78,3,4,0,8.061054105695511
2276,4,5,1,1,4.75,4.75,4.75,3,9,15,8.718168427119634
5179,6,1,1,0,2.49,6.99,4.09,3,11,10,8.256978357826316
10516,1,8,2,1,3.69,4.28,4.17,2,5,26,8.389377071859954
11185,5,8,2,0,1.25,1.25,1.25,3,5,25,8.508256003167856
15635,5,8,2,1,2.95,3.99,3.14,5,9,5,8.525025561997305
9537,1,6,1,1,3.49,3.49,3.49,5,6,13,8.726555579892567
4334,4,5,1,0,1.5,2.69,2.36,3,5,25,8.70574111133826
6450,6,3,1,0,5.99,6.98,6.07,1,8,19,8.62901568042956
7928,3,0,0,1,3.99,3.99,3.99,4,6,21,8.010764068027212
15059,2,8,2,0,2.0,3.99,2.53,5,2,16,8.472637640228623
7178,3,0,0,1,5.49,5.49,5.49,4,2,17,7.966215959339058
361,4,6,1,0,1.99,3.0,2.58,2,5,12,8.789612089916954
3423,3,2,1,0,4.29,4.29,4.29,2,10,27,8.37305987710365
9594,4,3,1,0,4.99,4.99,4.99,5,6,27,8.56565219690854
12244,1,8,2,1,2.99,2.99,2.99,3,2,12,8.494000394739187
3642,6,5,1,0,1.99,2.5,2.49,3,1,12,8.681403394069841
9868,5,5,1,0,1.67,1.99,1.67,5,8,21,8.684684683009753
2660,4,6,1,0,1.88,2.5,2.5,2,0,9,8.69801057820052
7180,6,0,0,1,4.99,4.99,4.99,4,2,17,8.147713377774165
10334,2,8,2,1,4.19,4.19,4.2,2,0,23,8.266478990760092
9680,2,6,1,1,3.0,3.0,3.0,5,7,3,8.687884443931718
13196,1,4,2,1,1.0,1.0,1.0,0,6,26,8.083827126763625
6211,4,0,0,1,3.99,3.99,3.99,1,4,30,8.078752527627625
14125,0,8,2,1,4.29,4.29,0.0,4,2,10,8.40249785664845
8578,1,6,1,0,1.88,2.5,2.42,4,11,8,8.593666372506299
7943,3,5,1,0,1.0,3.0,2.17,4,6,28,8.70053017250352
2525,3,0,0,0,2.5,3.99,3.0,3,11,10,8.298131742578137
10613,2,8,2,1,3.99,3.99,3.99,2,8,4,8.437787422406563
7207,5,6,1,0,2.0,2.77,2.18,4,2,10,8.479771140438666
15573,2,7,2,1,5.99,7.49,6.89,5,8,14,8.488125977318411
6998,3,0,0,0,3.49,3.49,3.49,4,1,4,7.911728106426263
539,5,0,0,0,2.99,3.99,3.81,2,8,4,8.055202459199657
15311,0,7,2,0,2.88,3.79,0.0,5,5,15,8.611438306988653
6563,4,5,1,0,2.49,3.49,2.58,1,10,28,8.645584205806658
2445,5,6,1,0,1.66,2.5,1.81,3,10,19,8.678431730893807
9959,6,2,1,0,3.0,3.49,3.38,5,9,5,8.425655794377176
11451,5,7,2,0,2.5,2.5,2.5,3,9,1,8.508319726721396
9699,2,3,1,0,4.99,6.99,5.19,5,7,17,8.357008086295277
10764,5,4,2,1,1.0,1.0,1.0,3,0,15,8.217784112323253
1560,5,0,0,0,2.5,3.5,3.3,3,4,28,7.804747680891495
4171,4,5,1,0,1.66,3.0,2.7,3,4,21,8.71476421818072
14800,5,7,2,1,5.39,5.39,5.39,4,10,3,8.3621507131943
15349,2,4,2,1,1.0,1.0,1.0,5,5,22,8.146577323882656
4135,4,0,0,0,1.99,3.0,2.02,3,4,14,7.673805649548625
8654,1,0,0,1,4.49,4.49,4.49,4,11,22,7.684005622322157
13366,2,4,2,1,0.83,0.83,0.83,1,0,10,8.138570184115892
14814,1,8,2,1,2.5,3.29,2.61,4,10,10,8.526513814621962
5259,4,3,1,0,5.99,5.99,5.99,3,11,24,8.374548112970363
6528,5,0,0,0,1.77,2.97,2.51,1,10,14,8.019877878632823
8174,2,2,1,0,3.49,3.49,3.49,4,8,15,8.643595525026125
15135,2,7,2,1,4.99,4.99,4.99,5,3,6,8.616956390580079
10013,5,1,1,0,4.9,4.9,4.91,5,9,19,8.067994953731022
15185,0,8,2,1,2.99,3.5,0.0,5,3,27,8.573095702917453
12182,6,8,2,0,2.99,2.99,2.99,3,1,19,8.441969883614265
578,5,0,0,0,2.37,3.99,3.99,2,8,18,7.859728335472654
10414,6,7,2,1,6.19,6.19,6.19,2,2,20,8.44914282817676
9827,1,5,1,0,1.48,2.0,1.69,5,8,14,8.6689126004879
10088,4,6,1,0,1.49,3.49,1.74,5,10,2,8.874442241050705
750,3,5,1,1,3.99,3.99,3.99,2,10,13,8.680320323666132
3033,2,3,1,0,7.99,7.99,7.99,2,5,26,8.57379111304284
7242,6,3,1,0,5.99,5.99,5.99,4,2,24,8.578388640059934
13732,1,4,2,1,1.0,1.0,1.0,1,9,3,8.079825893197137
15548,0,8,2,1,3.5,3.5,0.0,5,8,7,8.61173859574821
6392,4,3,1,0,4.99,6.99,5.84,1,7,22,8.41927704753872
1901,6,0,0,0,2.49,3.48,2.92,3,7,6,7.869462101153786
4159,2,2,1,0,3.99,3.99,3.99,3,4,14,8.38073365061956
11806,1,4,2,1,1.0,1.0,1.0,2,3,17,8.088996915144907
4193,4,6,1,1,3.99,3.99,3.99,3,4,21,8.653680794114853
14609,5,8,2,0,0.99,0.99,0.99,4,7,25,8.363566883673933
14650,3,4,2,1,1.0,1.0,1.0,4,8,8,8.116974030296925
9438,4,6,1,1,3.79,3.79,3.79,5,5,22,8.768058293337935
12837,2,8,2,0,1.89,2.68,2.2,3,9,15,8.277703247253527
14342,3,4,2,1,0.99,1.0,0.99,4,4,26,8.267171565810681
3158,1,1,1,0,3.99,3.99,3.99,2,7,21,8.351554828659374
5385,5,5,1,0,2.0,3.0,2.51,0,3,19,8.655658016321889
15331,2,8,2,0,0.89,0.89,0.89,5,5,22,8.285941722611646
15244,1,7,2,0,1.89,3.29,3.2,5,4,18,8.637956314388612
8903,6,5,1,1,3.0,3.49,3.17,5,1,23,8.607392374857481
15339,6,7,2,0,1.88,2.99,2.35,5,5,22,8.39197233051219
9708,5,6,1,0,1.99,3.99,2.42,5,7,17,8.658152569275392
10514,5,7,2,0,2.99,3.69,3.2,2,5,26,8.449507582026433
4383,5,6,1,0,1.66,3.0,2.16,3,6,2,8.833793618666549
9936,6,0,0,0,2.5,3.99,2.54,5,9,5,8.224833456859447
14515,2,8,2,0,2.5,2.5,2.5,4,6,28,8.57581999855603
4744,2,5,1,0,1.5,2.99,1.6,3,8,17,8.676845043292277
14888,5,7,2,0,3.99,3.99,3.99,4,11,15,8.696783453984787
8953,2,6,1,0,1.66,3.59,2.21,5,2,9,8.729858090903827
7155,5,0,0,0,2.99,3.49,3.28,4,2,17,7.716856966811939
8419,1,5,1,0,1.5,2.49,2.33,4,10,10,8.619258927714755
381,3,0,0,0,2.99,3.5,3.02,2,5,26,7.91045374716027
4406,5,1,1,0,2.99,4.99,3.77,3,6,9,7.777716080282045
15075,1,4,2,1,1.0,1.0,1.0,5,2,16,8.007972719643362
4327,3,0,0,0,2.0,3.5,2.43,3,5,25,8.117973036626982
5125,4,5,1,1,3.69,3.69,3.69,3,10,26,8.583868383974034
14665,6,7,2,1,5.0,5.0,5.0,4,8,15,8.518768630622814
5181,4,3,1,0,5.0,5.0,5.0,3,11,10,8.435757056848916
742,4,6,1,0,1.59,2.99,2.73,2,10,13,8.616321369516555
14629,5,4,2,1,1.0,1.25,1.01,4,7,25,8.163594518527926
6806,4,1,1,0,3.49,3.49,3.49,0,9,18,8.06306778332435
3716,4,6,1,0,1.25,2.5,1.64,3,1,26,8.687742964470598
14196,6,4,2,1,0.92,0.92,0.92,4,3,0,8.157497084675612
15684,2,8,2,1,3.69,4.99,3.77,5,9,26,8.598778079553858
1252,5,5,1,0,1.66,3.0,2.9,3,3,2,8.821214179933895
3972,3,6,1,0,2.98,3.29,3.06,3,3,16,8.560231595226812
1235,3,0,0,1,3.49,3.49,3.49,3,2,26,8.021931525194915
13845,4,4,2,1,1.0,1.0,1.0,0,5,14,8.198463573911338
6589,2,5,1,0,1.5,3.0,2.19,1,11,12,8.591628115510327
2019,1,6,1,0,1.99,2.5,2.06,3,7,27,8.65459561074264
4005,2,6,1,0,1.66,3.0,1.9,3,3,23,8.694397615683693
146,1,0,0,0,2.79,2.79,2.79,2,2,20,8.09743700087073
3612,6,3,1,0,6.99,6.99,6.99,3,1,5,8.391478770089218
13811,6,7,2,0,1.77,1.77,1.77,1,11,26,8.620324589026513
11095,4,7,2,1,5.79,6.19,5.96,3,4,21,8.361443791351133
11288,1,7,2,0,1.99,3.0,2.51,3,7,6,8.548576839038004
9671,1,2,1,0,2.79,4.5,3.81,5,7,3,8.362491780647666
9275,2,5,1,0,1.99,2.99,2.07,5,4,18,8.538016265431137
101,1,1,1,0,3.29,3.49,3.33,2,1,20,8.24897034636666
12078,1,7,2,0,2.5,2.99,2.62,2,11,11,8.627236014108835
4591,4,6,1,0,1.69,2.99,2.35,3,7,13,8.723608606516619
13144,3,7,2,0,2.49,2.99,2.88,0,5,28,8.590591508007314
10304,5,2,1,0,2.99,4.99,4.42,5,11,14,8.387382948638004
6181,5,0,0,0,1.99,3.5,2.37,1,4,30,8.141918937345448
14188,3,8,2,1,2.99,4.29,3.52,4,3,0,8.580043207111556
1029,1,5,1,0,2.5,2.5,2.5,3,1,19,8.653952052989876
1768,6,1,1,0,2.99,3.99,3.76,3,6,9,7.981462375344644
4289,2,5,1,1,3.49,3.99,3.93,3,5,11,8.490351565822307
7296,3,0,0,0,1.99,3.99,2.61,4,3,0,8.04867531840799
6304,6,6,1,0,1.48,2.5,1.89,1,6,11,8.59040330146559
15304,2,4,2,1,0.84,0.84,0.84,5,5,8,8.307846107746997
11899,5,8,2,1,4.29,4.29,4.29,2,6,10,8.401153331383476
9738,5,6,1,0,1.99,2.5,2.47,5,7,24,8.605791554772665
6003,1,6,1,0,1.48,2.5,1.76,1,2,7,8.7818835537578
9613,4,0,0,0,2.5,3.5,3.24,5,7,10,7.810073626413729
2260,6,1,1,0,3.49,4.99,3.6,3,9,15,8.118354979558672
10495,5,8,2,0,1.99,1.99,1.99,2,5,12,8.382541041051864
8024,4,6,1,0,1.0,3.33,1.82,4,7,11,8.731451605364224
5235,6,0,0,1,4.49,5.49,4.56,3,11,17,7.936134984268307
13025,4,7,2,0,1.97,2.5,2.02,0,2,8,8.44636026764541
4243,6,1,1,0,2.99,4.49,3.35,3,5,4,7.870488363098001
3740,5,5,1,0,1.88,2.5,2.46,3,2,5,8.672887349209395
6597,5,1,1,0,3.99,4.99,4.93,1,11,12,8.073765934188398
10113,5,5,1,0,1.67,3.5,2.06,5,10,9,8.728273443860525
8478,6,2,1,0,3.0,3.0,3.0,4,10,17,8.6872187035321
9762,4,5,1,0,1.25,2.5,2.5,5,8,0,8.679146174082067
7014,1,6,1,0,1.49,2.5,2.39,4,1,4,8.777581707086558
3907,1,0,0,1,5.88,5.88,5.88,3,3,2,8.331253314131057
8494,4,5,1,0,1.66,3.0,1.77,4,10,24,8.523146206614859
14547,1,8,2,1,2.99,4.79,3.32,4,7,4,8.455307042950032
822,2,2,1,0,3.99,3.99,3.99,2,11,11,8.714625171163231
10820,4,7,2,1,5.79,6.19,6.1,3,1,12,8.423168692972302
4044,3,6,1,0,1.99,3.0,2.7,3,4,0,8.539396927556293
5426,5,3,1,0,5.99,5.99,5.99,0,4,3,8.451505037373904
8136,6,6,1,0,0.99,3.49,1.4,4,8,8,8.649980775919937
14186,1,8,2,1,4.29,4.79,4.76,4,3,0,8.500034169402143
9651,6,0,0,0,2.99,3.99,3.55,5,7,3,7.662500538636175
12198,4,8,2,0,2.19,2.19,2.19,3,1,26,8.511039657941337
12983,4,7,2,0,1.99,3.69,2.73,3,11,10,8.626415798851907
5222,1,6,1,0,0.98,2.5,1.14,3,11,17,8.569792082979689
15290,3,7,2,0,1.69,1.79,1.72,5,5,8,8.516617679356028
12961,4,7,2,0,1.99,1.99,1.99,3,11,3,8.536628908704659
2780,6,6,1,0,1.49,2.5,2.11,2,2,6,8.74042827867852
15145,6,7,2,0,2.19,2.99,2.67,5,3,13,8.707256926929428
1353,5,5,1,0,1.66,3.0,2.67,3,3,23,8.742008641584837
